1717992605,9163236.9487539
1717996205,9167106.712488273
1717999806,9162057.089589251
1718003406,9159501.813202437
1718007006,9152181.187807692
1718010606,9155077.9327598
1718014206,9159409.7913096
1718017806,9157458.395248944
1718021406,9141658.344334127
1718025006,9098576.651312169
1718028605,9032499.65367832
1718032206,9144173.886965798
1718035806,9152801.61651993
1718039405,9128571.732705634
1718043006,9197082.513529722
1718046605,9194700.528976567
1718050205,9287051.103222053
1718053805,9493734.287294969
1718061005,9491708.143507
1718064605,9483956.449139014
1718068204,9480280.02345359
1718071805,9442749.313352756
1718075404,9437417.369389156
1718079005,9419987.506364554
1718082605,9305706.997395335
1718086204,9304132.230353713
1718089805,9299519.91531416
1718093405,9286605.770917794
1718097005,9430885.573777538
1718100606,9450532.443300858
1718104205,9463708.980319254
1718107806,9584389.111972548
1718111409,9591991.427637286
1718115005,9584974.115973456
1718118608,9586783.87809551
1718122205,9535767.341410188
1718125805,9531324.401313849
1718129405,9564158.67929364
1718133006,9582797.088776074
1718136606,9593149.271613393
1718140206,9584537.992475228
1718143806,9595602.343152806
1718147405,9598551.287895776
1718151004,9592908.020408288
1718154605,9582029.395357963
1718158205,9588836.456076797
1718161805,9591393.085049337
1718165402,9602726.909972461
1718169005,9639825.782916285
1718172605,9655101.452091856
1718176205,9620591.150708955
1718179805,9630866.00393617
1718183405,9627232.39574756
1718187005,9654028.86276969
1718190604,9643764.48102291
1718194205,9644963.954802303
1718197806,9750099.49561472
1718201405,9740028.66882817
1718205006,9749759.542085912
1718208605,9752257.324964799
1718212205,9746006.675885031
1718215804,9797705.548968352
1718219404,9785173.50815817
1718223005,9743539.504835123
1718226604,9760356.881547702
1718230205,9763016.90624472
1718233802,9753704.323540706
1718237405,9753533.414696073
1718241005,9759803.873258945
1718244605,9737826.907438874
1718248206,9758371.286877133
1718251804,9709311.510343323
1718255406,9708634.87133699
1718259005,9708933.925673569
1718262605,9699724.137742948
1718266206,9711114.887411498
1718269806,9696526.821797194
1718273405,9709130.382131236
1718277005,9741038.61017488
1718280605,9742548.264860017
1718284205,9726789.583696282
1718287805,9722888.729106156
1718291405,9713782.724769343
1718295005,9657937.481661279
1718298605,9668334.317312818
1718302206,9644880.341326937
1718305805,9637828.17561707
1718309405,9620660.693099651
1718313005,9626356.040887222
1718316605,9631026.698444843
1718320205,9621753.416325519
1718323805,9623629.035528619
1718327405,9618599.924680006
1718331005,9562321.10123252
1718334604,9568656.726699088
1718338205,9570782.078682225
1718341807,9576111.599253936
1718345406,9596683.674057879
1718349005,9599236.978523806
1718352606,9609007.390329646
1718356205,9606949.155713143
1718359805,9602300.256881502
1718363405,9597841.988069229
1718367005,9606733.163026031
1718370603,9602131.119923364
1718374205,9595621.062720481
1718377805,9584323.694496557
1718381405,9534391.966918169
1718385005,9431205.007491698
1718388605,9411431.951298958
1718392205,9423780.49094003
1718395805,9325729.141145904
1718399405,9326448.326416261
1718403005,9372991.375361916
1718406602,9508861.687255185
1718410205,9514645.251751024
1718413805,9523873.904848294
1718417406,9513687.977832098
1718421004,9546249.439929517
1718424606,9529070.743640516
1718428205,9530214.136719465
1718431804,9549635.567102894
1718435405,9544545.990612404
1718439005,9543139.285001239
1718442605,9549075.57720448
1718446205,9547301.144455168
1718449806,9552351.528651739
1718453405,9556989.471392725
1718460605,9560356.089205772
1718464205,9569093.082677292
1718467804,9565271.492026066
1718471405,9558674.564619742
1718475005,9575912.41794455
1718478606,9619087.962783486
1718482205,9605363.06442222
1718485806,9630852.597575236
1718489406,9629678.793995334
1718493005,9637801.846491434
1718496605,9635338.754511738
1718500205,9631828.472222865
1718503805,9633020.60778087
1718507405,9628561.280764082
1718511004,9623997.425386276
1718514605,9630633.139473774
1718518205,9633909.136187837
1718521805,9646930.879648447
1718525404,9638843.61995153
1718529006,9636103.244893609
1718532603,9637803.536407098
1718536206,9651392.032298274
1718543402,9652262.340623356
1718547001,9668418.037502
1718550604,9657894.329276245
1718554205,9663766.570685038
1718557802,9663214.062734732
1718561402,9753085.161530122
1718565002,9768459.644206988
1718568602,9837711.758119907
1718572202,9839332.062529886
1718575806,9871412.730340103
1718579406,9859257.83800884
1718583005,9854796.703279255
1718586605,9867721.047686944
1718590204,9851786.122801809
1718593806,9847610.610907795
1718597405,9836940.040915156
1718601006,9846078.0657886
1718604605,9829726.763746995
1718611804,9827480.941969512
1718615406,9819989.437611118
1718619005,9793303.39179355
1718622606,9810136.434825461
1718626205,9800053.741274232
1718629805,9805090.167992663
1718633405,9791462.169027116
1718637005,9830165.640330793
1718640608,9798501.08734849
1718644204,9822438.430700371
1718651404,9831534.384440403
1718655005,9823342.769030258
1718658605,9820343.835081933
1718662204,9833407.911000414
1718665805,9827856.932609864
1718669405,9864500.105709543
1718673006,9831091.298935784
1718676605,9645349.581012243
1718680205,9653800.143943628
1718683805,9664081.538444558
1718687405,9735922.314310886
1718691005,9727479.005138634
1718694605,9730593.936120642
1718698205,9736251.494129183
1718701805,9747144.66840069
1718705405,9945020.330644794
1718709002,9968057.381293928
1718712602,10042853.699690523
1718716202,9982891.849452514
1718719802,10038504.080830943
1718723402,10039122.066047357
1718727002,10060909.108096741
1718730602,10011417.413842121
1718734202,9997721.427547598
1718737804,9983090.224794224
1718741405,9757980.172242416
1718745005,9783940.695085248
1718748604,9798161.434860464
1718752205,9804708.221511606
1718755806,9801684.748138169
1718759405,9837275.581313683
1718763004,9838273.745302107
1718766606,9871768.08217167
1718770202,10124538.326021614
1718773802,10143940.641723325
1718777405,10299968.866386723
1718781005,10304341.346588505
1718784605,10320319.219144946
1718788202,10148230.69866628
1718791805,10314166.251070121
1718795406,10371570.278749192
1718799004,10364967.582494223
1718802606,10386119.208041314
1718806205,10449465.699094467
1718809805,10443920.707041971
1718813406,10442270.038961295
1718817002,10466788.285675088
1718820605,10470380.35654551
1718824205,10535539.424063236
1718827805,10491715.30850847
1718831402,10510615.462493677
1718835005,10521970.277408151
1718838604,10522357.629397878
1718842205,10518919.165877905
1718845806,10528100.589044752
1718849406,10655187.91761169
1718853005,10660432.994067397
1718856606,10661241.473867174
1718860205,10683240.388584048
1718863805,10694505.95026251
1718867402,10702167.918857021
1718871001,10757993.192338213
1718874602,10744811.943271788
1718878204,10740038.826930417
1718881802,10786232.070116822
1718885405,10775324.086527511
1718889002,10753053.947233217
1718892605,10697053.169782046
1718896205,10705172.75326189
1718899805,10685831.429211875
1718903849,10699965.158144495
1718907004,10708969.652278561
1718910978,10729287.69273641
1718914206,10733615.938379334
1718917805,10723495.118712073
1718921405,10722556.611548902
1718925005,10717038.939300155
1718928605,10702010.03453072
1718932205,10701841.369272456
1718935807,10719559.541817227
1718939404,10704911.95199135
1718943004,10698031.5436264
1718946605,10796016.737372685
1718950205,10805448.604640458
1718953805,10808001.726545809
1718957406,10776150.097211303
1718961004,10752357.59515441
1718964653,10782699.097382715
1718968205,10822769.558900291
1718971804,10822008.954782007
1718975405,10820431.274637317
1718979005,10819537.47759928
1718982604,10851541.819261234
1718986205,10815894.275077322
1718989805,10829046.49934474
1718993405,10815775.808818957
1718997006,10800715.8314863
1719000602,10865765.631972434
1719004202,10850405.813449029
1719007802,10852006.477336738
1719011402,10855089.742067307
1719015002,10847156.820146203
1719018602,10842544.381858272
1719022202,10849805.739801869
1719025802,10850293.448860062
1719029402,10846187.112452928
1719033002,10846197.734065674
1719036602,10853001.010441516
1719040202,10851960.041733313
1719043802,10843984.640020667
1719047402,10845770.201372217
1719051002,10999202.58101841
1719054602,11000134.080667103
1719058202,11000172.63703559
1719061802,11001278.478623638
1719065402,11119586.923606427
1719069002,11119725.24947277
1719072602,11120866.934245672
1719076202,11125536.57563735
1719079802,11125118.996039927
1719083402,11120840.04578834
1719087002,11116949.97232288
1719090602,11173046.162062192
1719094202,11176399.49679096
1719097802,11169679.587955806
1719101402,11142083.436897505
1719105001,11152106.788142068
1719108602,11150418.618136203
1719112201,11156616.880396781
1719115801,11205896.054086087
1719119402,11207968.33695943
1719123001,11209464.580816194
1719126602,11214070.970320864
1719130202,11214537.063495321
1719133802,11230451.89773908
1719137402,11345717.238157256
1719141002,11347125.365821477
1719144601,11352780.732162515
1719148202,11355594.69701801
1719151802,11419100.197865898
1719155402,11421531.799079845
1719159002,11549433.86286655
1719162602,11562168.548248293
1719166202,11566581.379523527
1719169802,11573301.756084902
1719173402,11563479.800512068
1719177002,11518279.571170304
1719180602,11514587.276664855
1719184202,11522084.732412789
1719187801,11505059.117558677
1719191402,11505939.878949884
1719195002,11508451.328043638
1719198602,11495543.010043712
1719202202,11342391.376495423
1719205802,11349455.698158141
1719209402,11317232.351271791
1719213002,11310247.80544631
1719216602,11315793.712599887
1719220202,11328643.58271158
1719223802,11273800.3200556
1719227402,11264921.138926646
1719231002,11278770.112874238
1719234602,11383615.246687355
1719238202,11442058.313350331
1719241802,11394159.710612243
1719245402,11496749.157237954
1719249001,11427991.218020536
1719252602,11451246.186604857
1719256202,11470759.886046112
1719259802,11490030.515156183
1719263402,11500464.321660485
1719267002,11536758.364170626
1719270602,11535864.310411993
1719274202,11556591.086440826
1719277802,11547027.502005389
1719281401,11552137.824501704
1719285002,11606316.77461092
1719288602,11602435.852545401
1719292202,11615924.327459773
1719295802,11593089.487277294
1719299402,11629199.97163375
1719303002,11618963.128987847
1719306603,11656722.19543439
1719310328,11682426.912429959
1719313802,11711578.531272357
1719317402,11695984.080780575
1719321002,11696085.011158912
1719324602,11783507.644311583
1719328203,11822501.504009914
1719331802,11842764.043201834
1719335402,11841069.029630505
1719339002,11833633.198573861
1719342602,11873252.645795673
1719346202,11870637.576945355
1719349803,11863583.547165226
1719353402,11874335.702861285
1719357002,11853052.75161901
1719360602,11852931.202866048
1719364202,11850718.369836008
1719367802,11870454.58209838
1719371402,11850233.53898657
1719375002,11829322.365898358
1719378602,11829324.88474885
1719382202,11821440.623837085
1719386017,11837612.23394334
1719389402,11837930.611865845
1719393002,11824545.964610511
1719396602,11826726.963228988
1719400202,11831248.173895897
1719403806,11854109.556306463
1719407402,11853647.921127975
1719411006,11884922.68103854
1719414606,11866485.913158461
1719418202,11871204.271137742
1719421809,11831448.273491578
1719426089,11851141.609441457
1719429013,11851953.376680288
1719432612,11862152.799222477
1719436212,11867493.449687188
1719439812,11868572.842552593
1719443412,11855002.900148787
1719447013,11826312.19043911
1719450614,11976788.232118985
1719454214,11979288.559658509
1719457813,11986647.216788437
1719461414,11986231.146874486
1719465680,11969358.784479637
1719468610,11968278.641724648
1719472210,11972113.622465465
1719475807,11974229.190458488
1719479410,11990450.24831105
1719483010,12063223.542361716
1719486612,12107230.247674583
1719492708,12207091.67290751
1719493810,12311260.072838087
1719497414,12430541.722053062
1719501010,12397639.390562136
1719504610,12396270.923278486
1719511808,12410582.247749552
1719516445,12440702.418099852
1719519010,12472418.480803715
1719522611,12504090.841977108
1719526210,12510068.677998465
1719529811,12399612.81931533
1719533408,12394652.48555266
1719540609,12385255.934799487
1719544212,12513350.881395381
1719547811,12504102.439579422
1719551411,12501009.019958341
1719555011,12507243.286092844
1719558612,12483924.22929228
1719562934,12467652.53532601
1719565813,12470011.740875939
1719569411,12498361.835934803
1719573011,12509053.869830122
1719576613,12534444.338919729
1719580214,12510387.40004513
1719587412,12424358.281596696
1719591013,12420557.657751413
1719595958,12400828.788073784
1719598211,12396931.273921642
1719605415,12377513.764404245
1719609014,12371105.910030937
1719612611,12364494.525247661
1719616212,12586862.294758642
1719619815,12602571.329556383
1719623667,12617287.2237032
1719627011,12615576.524803609
1719630610,12609527.231390895
1719634209,12605983.35818893
1719637812,12606418.058895402
1719641409,12607699.164979612
1719645011,12627632.690338103
1719649309,12620185.57719901
1719652211,12617943.278676905
1719655808,12683648.615039436
1719659407,12681312.049831696
1719663007,12690698.695924293
1719666607,12683297.818965282
1719670208,12723143.97061588
1719673807,12712061.504143337
1719678164,12688984.587761793
1719681011,12686289.994020902
1719685328,12694028.841642922
1719688211,12694110.256515652
1719692367,12710361.141830737
1719695409,12710063.148881588
1719699012,12719199.31851851
1719707854,12727917.102429045
1719709812,12716789.544514228
1719713411,12706832.660368197
1719717012,12699050.048510294
1719720611,12700573.243574249
1719725180,12692290.885749089
1719727813,12692073.680350326
1719732392,12740335.233978353
1719735013,12733133.488401499
1719738611,12748385.728188796
1719742212,12751374.865519717
1719745813,12754507.427518934
1719749413,12751412.541851899
1719754723,12766519.490072863
1719756611,12770558.312088778
1719760211,12769059.259692365
1719767412,12784295.354054961
1719771014,12788317.47787179
1719774611,12803378.91570688
1719778214,12819416.127618624
1719782546,12796632.172251564
1719786311,12856038.032612378
1719789012,12854873.393194716
1719792608,12841402.551685216
1719796209,12925137.057972377
1719799812,12934883.979990944
1719803411,12937471.280652955
1719807011,12920319.425077938
1719810610,12916231.047056848
1719814211,12923538.84957886
1719817809,12930885.768328069
1719822694,12932124.897495344
1719826333,12928334.113250723
1719828611,12922112.480887573
1719832212,12905299.064494833
1719835811,12913856.385864064
1719839412,12913588.970016826
1719846611,13043049.434131533
1719850211,13055404.363099314
1719854387,13204785.352584844
1719857411,13223288.668123355
1719861011,13216976.009651326
1719868212,13187401.73488837
1719871811,13170918.900478227
1719875410,13165517.908938305
1719879011,13167651.878057627
1719886211,13262057.063660804
1719890518,13232139.749937031
1719894567,13231515.230541395
1719897011,13233404.15662348
1719900612,13218834.554197915
1719907812,13306662.017895354
1719915011,13322057.74810874
1719918611,13317870.73653222
1719929414,13363604.413716875
1719937340,13338502.726175547
1719940215,13342281.907864947
1719943812,13374398.275757035
1719948103,13351429.506591871
1719951012,13345095.02773781
1719954612,13346110.977516739
1719959559,13347111.619041646
1719962170,13354517.216280146
1719966121,13366108.554723876
1719970566,13323457.83059722
1719972609,13300447.330670116
1719976209,13238995.265457815
1719979810,13244202.67345386
1719983412,13250451.350456474
1719987011,13261358.54178578
1719990613,13270536.947955795
1719995852,13325442.278759431
1719997810,13324682.567795573
1720001412,13268061.593090199
1720008612,13254655.499761058
1720012212,11060274.239402406
1720017662,11055450.334281413
1720023012,11076061.148442298
1720026613,11084393.930634253
1720031245,11048456.142604928
1720033812,11028898.06745247
1720041012,10996631.531694924
1720044613,11034850.92136688
1720048214,11036937.312124394
1720051814,11054038.660768349
1720056429,10925092.550738623
1720059013,10830692.398913393
1720062611,10855595.764133375
1720066212,10890469.160996694
1720069812,10848990.60458819
1720073412,10825191.755687872
1720077013,10795349.904383983
1720080613,10769478.109915812
1720085712,10683105.815340575
1720087813,10666117.49019686
1720091411,10697467.850928277
1720095012,10679251.129690118
1720098612,10579307.117484912
1720102211,10505672.337548707
1720105814,10439983.00405786
1720110702,10470716.763946053
1720113014,10552230.840196269
1720116609,10547046.227474352
1720120211,10565647.016064622
1720123811,10560104.769980708
1720127409,10664359.980352577
1720131010,10666838.468702963
1720134609,10559363.2013953
1720138212,10443552.633098075
1720141809,10252238.428862883
1720145412,10236294.447908077
1720150078,9802297.983077763
1720153351,9400127.344835816
1720156211,9326817.542235732
1720159812,9424921.509471882
1720163411,9574672.110768348
1720167009,9595337.080486758
1720170612,9595371.315787867
1720176381,9685898.691773986
1720177811,9701295.73383807
1720181410,9722886.764113856
1720185684,9742048.615606949
1720188611,9864949.260931866
1720195810,10071886.4172215
1720199411,10095785.364451945
1720203010,10082396.181756811
1720207887,10101316.275601726
1720210211,10082729.47457234
1720217412,10200569.943498056
1720221014,10209303.852783134
1720229529,10191477.865913775
1720232551,10201506.33946943
1720235414,10198285.797234422
1720239013,10173578.42752819
1720242613,10206443.963611843
1720246214,10225152.907325562
1720250177,10284221.445090357
1720257003,10274774.31898353
1720260603,10298582.62751876
1720264203,10304999.30465986
1720267803,10302959.574713783
1720271403,10323063.146755595
1720275003,10326437.081174504
1720278603,10408422.05526438
1720282203,10434797.758258888
1720285803,10485817.946905501
1720289402,10499346.33891088
1720293003,10487615.305640923
1720296603,10533140.869037583
1720300202,10550903.7139169
1720303803,10584371.34553765
1720307403,10594983.962374138
1720311003,10599117.802355792
1720314603,10576822.329833064
1720318202,10607644.030602958
1720321803,10588145.771977676
1720325635,10575135.14081947
1720329003,10543396.831072714
1720332836,10554988.277945414
1720336203,10545919.10960205
1720339872,10535226.325617637
1720343402,10539252.380262114
1720347002,10548946.474895673
1720350603,10604806.788167669
1720354202,10615771.13220385
1720357803,10684209.703594258
1720361403,10655237.299081268
1720365003,10661000.033509154
1720368672,10691488.938836738
1720372202,10716622.68056186
1720375802,10739012.049962938
1720379403,10703324.21223547
1720383003,10701626.167929914
1720386603,10693025.940254694
1720390203,10659607.34632748
1720393803,10633565.853710875
1720397557,10570174.157216363
1720401002,10397591.562755717
1720404602,10433037.327868067
1720408203,10464152.180820657
1720411803,10491477.088733416
1720415573,10518900.537539428
1720419347,10543910.300009545
1720422919,10584691.746504677
1720426203,10663032.725249382
1720429803,10861476.046807561
1720433403,10858403.274424318
1720437156,10838904.728643872
1720440603,10830203.235059593
1720444203,10921905.80649232
1720447802,10891038.663279548
1720451403,10839476.14291899
1720455323,10784668.047769347
1720458768,10811633.768672548
1720462203,10844773.083767027
1720465949,10853866.45734009
1720469403,10886397.055856172
1720473003,10880134.392442662
1720476602,10921708.298101513
1720480202,10917286.824118434
1720483803,10906284.959293092
1720487403,10966520.567270577
1720491003,10911042.97990805
1720494603,10981643.029508425
1720498203,11026432.277110564
1720502083,11060002.907891793
1720505403,11073386.98586491
1720509002,11066775.006779687
1720512603,11099493.161860157
1720516203,11194054.150469061
1720519803,11211767.045669124
1720523403,11165903.711825045
1720527003,11160142.08297075
1720530603,11125041.437950557
1720534203,11155138.955229579
1720538141,11129044.714340378
1720541403,11158266.876288576
1720545003,11148385.850096546
1720548603,11132557.429875774
1720552359,11231137.69994756
1720555803,11234063.413635455
1720559403,11255121.269206824
1720563003,11239683.495737905
1720566603,11257064.078046564
1720570203,11285022.245126622
1720573802,11244040.619804882
1720577403,11271368.538633717
1720581003,11300849.151506906
1720584603,11367603.217843778
1720588203,11402020.150123479
1720591803,11380531.997846974
1720595403,11452941.671092197
1720599003,11419847.3329483
1720602603,11416647.265828531
1720606202,11408933.71911345
1720609802,11453728.054327803
1720613402,11455432.144706879
1720617002,11451295.912307868
1720620603,11414046.546437958
1720624202,11434205.932187688
1720627979,11515340.458446132
1720631402,11383409.3794527
1720635002,11395538.64752366
1720638602,11386255.464619232
1720642357,11408690.07072052
1720649402,11390210.254238848
1720653002,11392443.467363115
1720656603,11387069.09046469
1720660203,11390328.378109446
1720663802,11435135.27488532
1720667402,11390129.233565602
1720671003,11375631.348443598
1720674603,11423849.88789823
1720678202,11431628.774583982
1720681802,11468364.56701274
1720685403,11528684.12517252
1720689003,11528397.946249733
1720692602,11623431.80889962
1720696203,11637304.316265542
1720700069,11653960.037885265
1720703402,11676360.513276195
1720707003,11680944.822239203
1720710602,11635872.535960024
1720714202,11636111.523160418
1720717803,11796420.227424458
1720721402,11799961.582956187
1720725003,11811028.59523824
1720728603,11788791.494047476
1720732202,11804673.541842947
1720735803,11791484.411707455
1720739402,11777499.262346614
1720743003,11768357.588014934
1720746602,11778837.055509042
1720750202,11760486.27836062
1720753803,11771620.10926245
1720757403,11788862.857960287
1720761002,11797217.131131845
1720764603,11821669.911619807
1720768202,11847191.102597546
1720771802,11826761.534608616
1720775402,11821755.836597538
1720779003,11781614.597070334
1720782602,11814432.138168812
1720786203,11950859.959159559
1720789802,12035770.80337508
1720793403,12102217.974470252
1720797002,12112795.55078524
1720800603,12113224.288138509
1720804202,12161317.860016797
1720807802,12160449.724518942
1720811402,12160417.843398081
1720815003,12100313.207388468
1720818602,12157086.398723643
1720822203,12167838.716220533
1720825803,12176450.081438309
1720829402,12197673.526129505
1720833002,12192796.31580155
1720836602,12173689.846992869
1720840440,12180527.638727967
1720843803,12165958.813480195
1720847402,12170920.525903875
1720851002,12214229.935962273
1720854778,12226460.859262107
1720858203,12231721.501956588
1720861860,12225281.08246355
1720865403,12287435.168970581
1720869003,12262097.446371213
1720872603,12277474.224981967
1720876202,12283780.286447132
1720880194,12278071.419185147
1720883402,12302376.079603836
1720887002,12326414.294415759
1720890603,12316437.519725941
1720894202,12333991.80128382
1720897803,12344173.595193062
1720901402,12348433.67811609
1720905002,12353795.978053337
1720908602,12360188.4466422
1720912202,12428888.678958943
1720915802,12417085.96706853
1720919402,12418152.24859185
1720923003,12421240.989005957
1720926602,12414552.355410434
1720930202,12420370.350074558
1720933802,12461703.861499745
1720937402,12499810.442199795
1720941003,12488970.20971513
1720944602,12700729.255636921
1720948203,12720721.466356184
1720951803,12719217.217776142
1720955402,12705629.854340369
1720959002,12191275.326293841
1720962603,12174496.820350872
1720966203,12170167.350890677
1720970193,12195486.587701932
1720973626,12210770.519738032
1720977003,12211374.834024929
1720980603,12212449.232456835
1720984203,12223640.894049756
1720987802,12239919.117571365
1720991402,12261653.713369487
1720995003,12320566.387181424
1720998602,12306681.881148227
1721002203,12284512.354851617
1721005802,12365092.56703146
1721009402,12350510.014618607
1721013002,12436659.470000423
1721016603,12437657.262317838
1721020202,12459726.453730803
1721023802,12560072.847023563
1721027402,12585496.464332955
1721031002,12580315.84012044
1721034602,12548205.578567784
1721038202,12555800.223925319
1721041802,12645827.092187012
1721045403,12638025.324389271
1721049003,12655109.547321238
1721052940,12657087.301623927
1721056203,12668818.06130348
1721059802,12735242.736068493
1721063506,12813990.656076847
1721067004,12791218.271254387
1721070759,12809327.759183899
1721074203,12889477.459381474
1721077803,12951723.48155719
1721081403,12996076.801651917
1721085001,13081248.474123025
1721088603,13179585.424069587
1721092625,13178797.728619434
1721095804,13174676.525691481
1721099403,13192948.797863504
1721103003,13383978.61419146
1721106603,13415413.516472157
1721110202,13386811.407387266
1721113803,13352593.353436727
1721117403,13308432.941413408
1721121003,13301499.028386913
1721124803,13381924.45876341
1721128203,13421715.252738675
1721131803,13497039.68471211
1721135403,13510329.79789264
1721139003,13496816.028303294
1721142603,13664944.568421716
1721146203,13746309.755220463
1721149803,13737797.83249164
1721153403,13733418.20600185
1721157004,13775309.753905356
1721160603,13813029.221173594
1721164203,13882726.486751432
1721167803,13879895.47742437
1721171403,13941452.107463742
1721175003,14009532.903389279
1721178603,14080818.066025786
1721182532,14067430.332983103
1721185803,14045823.166407825
1721189403,14080753.99334006
1721193003,14105076.572077174
1721196603,14164127.178127082
1721200202,14151997.916955102
1721204157,14109709.510334082
1721207404,14240609.673336644
1721211003,14240110.097489998
1721214603,14240936.06824699
1721218203,14234119.899682026
1721221804,14237956.5582306
1721225403,14221659.399439016
1721229003,14369142.95276743
1721232603,14276386.732790286
1721236767,14354833.816790584
1721239804,14396764.634157863
1721243404,14406019.363668177
1721247003,14451471.253261922
1721250603,14433387.487887682
1721254203,14444362.16117258
1721257804,14425683.359938147
1721261403,14437924.761797406
1721265003,14593059.491314923
1721268603,14693975.68807131
1721272203,14730940.72250388
1721275803,14744474.201746782
1721279403,14711625.282809399
1721283003,14759664.646827336
1721286603,14807282.924294041
1721293803,15043113.282443056
1721297403,15044093.075857982
1721301003,15021399.090573458
1721304603,15099343.420456884
1721308203,15139965.047001919
1721311803,15039905.581726551
1721315404,14911374.187422207
1721319558,14885599.779693225
1721322603,14910905.116885107
1721326203,14832504.556039214
1721329803,14853826.33217412
1721333404,14849188.374981478
1721337003,14893324.073281255
1721340604,14899428.500866463
1721344203,14924806.11476937
1721347803,14947933.363719597
1721351403,14898272.009574382
1721355004,14943316.102415757
1721358603,14939885.020962719
1721362203,14976598.13811643
1721365803,14976230.897403307
1721369404,15010580.001061695
1721373003,14969112.083597997
1721376603,14904421.504859827
1721380203,14957084.694615975
1721383803,15013013.488588408
1721387403,15055226.716336502
1721391003,15070698.592114363
1721394966,15077506.956271395
1721398204,15269788.004309382
1721402077,15254370.360835932
1721405404,15317825.403685518
1721409004,15332738.925076365
1721412834,15371836.533404175
1721416203,15417123.579155296
1721419804,15529922.680028873
1721423404,15554861.351458825
1721427003,15563906.569107607
1721430603,15871384.862511111
1721434203,15461987.978119135
1721437803,15436451.291483631
1721441403,15410387.140720023
1721445003,15455659.999271935
1721448603,15454497.639470903
1721452392,15455652.260452887
1721455803,15468050.012513487
1721459403,15453522.251065256
1721463003,15452629.306534996
1721466603,15442507.99820557
1721470203,15443157.260903686
1721473803,15487160.80140566
1721477403,15494289.439106438
1721481003,15484597.253169317
1721484603,15494545.605694443
1721488203,15590505.949768318
1721491803,15763812.32598914
1721495402,15779487.724842181
1721499841,15837455.07540666
1721505184,15806453.43059177
1721507950,15794849.28266279
1721509822,15799457.049280634
1721513415,15798603.581162129
1721517019,15807758.732534474
1721520617,15806036.712694012
1721527815,15823306.1072431
1721531419,15817842.825381083
1721535024,15802281.904705692
1721538617,15773432.658161083
1721542221,15736144.117543627
1721546365,15731784.124337638
1721553020,15762283.816231634
1721556617,15810926.117670167
1721561684,15864799.037739487
1721565357,15923711.894506466
1721567414,16135368.0312194
1721574622,16226477.184144378
1721579123,16286173.276167437
1721581820,16276527.902235255
1721585418,16204755.963651668
1721589026,16314263.826242985
1721592625,16583064.033663059
1721596218,16586507.309543343
1721603424,16629561.095644707
1721607025,16673574.096445298
1721611981,16677207.960893832
1721614224,16676714.904931976
1721620129,16654688.64532962
1721621425,16641961.630109077
1721632216,16584927.716621868
1721632700,16595224.50022837
1721635817,16612826.676507762
1721639422,16646571.399333762
1721643024,16678138.008128691
1721648090,16642444.079331655
1721661001,16597044.249642715
1721664602,16659504.625911668
1721668202,16649172.651985424
1721671801,16768180.029507514
1721675402,16773683.580488045
1721679246,16857993.704175532
1721682601,16580083.736299943
1721855543,13885128.815413116
1721859002,14008173.629877111
1721862602,14279362.30157257
1721866202,14314419.82552614
1721869802,14146053.741593521
